cut_idx,fPhase,canon_tt,cut_delay
38548,0,926365495, 25.350000
38548,1,320017171, 21.030001
38549,0,454761243, -1.000000
38549,1,454761243, -1.000000
38550,0,522133279, 21.020000
38550,1,117901063, 26.590000
38551,0,465247163, -1.000000
38551,1,286986523, -1.000000
38552,0,930559863, -1.000000
38552,1,286462227, -1.000000
38553,0,364844479, -1.000000
38553,1,27984299, -1.000000
38554,0,369038847, -1.000000
38554,1,5701719, -1.000000
38555,0,465288123, -1.000000
38555,1,286331163, -1.000000
38556,0,930576247, -1.000000
38556,1,286331155, -1.000000
38557,0,357941247, -1.000000
38557,1,109227, -1.000000
38558,0,357957631, -1.000000
38558,1,21847, -1.000000
38559,0,465288123, -1.000000
38559,1,286331163, -1.000000
38560,0,930576247, -1.000000
38560,1,286331155, -1.000000
38561,0,357941247, -1.000000
38561,1,109227, -1.000000
38562,0,357957631, -1.000000
38562,1,21847, -1.000000
38563,0,364887999, -1.000000
38563,1,16843179, -1.000000
38564,0,2004318071, 17.670000
38564,1,286331153, 24.280001
38565,0,1465341783, 21.020000
38565,1,353703189, 26.590000
38566,0,2139062143, 21.379999
38566,1,16843009, 26.600000
38567,0,1431786839, 28.330000
38567,1,357897557, 25.270000
38568,0,1431786839, 28.330000
38568,1,357897557, 25.270000
38569,0,2004842367, 24.190001
38569,1,17891601, 35.830002
38570,0,1431655767, -1.000000
38570,1,357913941, -1.000000
38571,0,858993535, -1.000000
38571,1,20132659, -1.000000
38572,0,858993535, -1.000000
38572,1,20132659, -1.000000
38573,0,858993535, -1.000000
38573,1,20132659, -1.000000
38574,0,858993535, -1.000000
38574,1,20132659, -1.000000
38575,0,2004318079, 30.549999
38575,1,17895697, 30.360001
38576,0,2004318079, 30.549999
38576,1,17895697, 30.360001
38577,0,2004318071, 17.670000
38577,1,286331153, 24.280001
38578,0,1465341783, 25.350000
38578,1,353703189, 21.030001
38579,0,2139062143, 21.379999
38579,1,16843009, 26.600000
38580,0,1431786839, 28.330000
38580,1,357897557, 25.270000
38581,0,1431786839, 28.330000
38581,1,357897557, 25.270000
38582,0,2004842367, 31.780001
38582,1,17891601, 26.000000
38583,0,1431655767, -1.000000
38583,1,357913941, -1.000000
38584,0,858993535, -1.000000
38584,1,20132659, -1.000000
38585,0,858993535, -1.000000
38585,1,20132659, -1.000000
38586,0,858993535, -1.000000
38586,1,20132659, -1.000000
38587,0,858993535, -1.000000
38587,1,20132659, -1.000000
38588,0,2004318079, 30.549999
38588,1,17895697, 30.360001
38589,0,2004318079, 30.549999
38589,1,17895697, 30.360001
38590,0,2004318071, 17.670000
38590,1,286331153, 18.620001
38591,0,522133279, 25.350000
38591,1,117901063, 21.030001
38592,0,522133279, 25.350000
38592,1,117901063, 21.030001
38593,0,33489407, 25.920000
38593,1,8323199, 25.270000
38594,0,25756041, -1.000000
38594,1,1743742959, -1.000000
38595,0,33489407, 28.330000
38595,1,8323199, 25.270000
38596,0,369038847, -1.000000
38596,1,5701719, -1.000000
38597,0,369038847, -1.000000
38597,1,5701719, -1.000000
38598,0,87491895, 29.410000
38598,1,324997983, 22.709999
38599,0,17926553, -1.000000
38599,1,1718087407, -1.000000
38600,0,17956863, -1.000000
38600,1,30591, -1.000000
38601,0,25790857, -1.000000
38601,1,1734830063, -1.000000
38602,0,17956863, -1.000000
38602,1,30591, -1.000000
38603,0,357957631, -1.000000
38603,1,21847, -1.000000
38604,0,357957631, -1.000000
38604,1,21847, -1.000000
38605,0,357957631, -1.000000
38605,1,21847, -1.000000
38606,0,357957631, -1.000000
38606,1,21847, -1.000000
38607,0,1117983, 35.500000
38607,1,118454271, 28.770000
38608,0,987423, 35.500000
38608,1,125243391, 28.770000
38609,0,89470839, -1.000000
38609,1,286479711, -1.000000
38610,0,87504695, -1.000000
38610,1,320017247, -1.000000
38611,0,2004318071, 17.670000
38611,1,286331153, 24.280001
38612,0,1465341783, 25.350000
38612,1,353703189, 26.590000
38613,0,2139062143, 21.379999
38613,1,16843009, 26.600000
38614,0,1431786839, 28.330000
38614,1,357897557, 25.270000
38615,0,1431786839, 28.330000
38615,1,357897557, 25.270000
38616,0,2004842367, 24.190001
38616,1,17891601, 35.830002
38617,0,1431655767, -1.000000
38617,1,357913941, -1.000000
38618,0,858993535, -1.000000
38618,1,20132659, -1.000000
38619,0,858993535, -1.000000
38619,1,20132659, -1.000000
38620,0,858993535, -1.000000
38620,1,20132659, -1.000000
38621,0,858993535, -1.000000
38621,1,20132659, -1.000000
38622,0,2004318079, 30.549999
38622,1,17895697, 30.360001
38623,0,2004318079, 30.549999
38623,1,17895697, 30.360001
38624,0,2004318071, 17.670000
38624,1,286331153, 24.280001
38625,0,1465341783, 25.350000
38625,1,353703189, 26.590000
38626,0,2139062143, 21.379999
38626,1,16843009, 26.600000
38627,0,1431786839, 28.330000
38627,1,357897557, 25.270000
38628,0,1431786839, 28.330000
38628,1,357897557, 25.270000
38629,0,2004842367, 24.190001
38629,1,17891601, 35.830002
38630,0,1431655767, -1.000000
38630,1,357913941, -1.000000
38631,0,858993535, -1.000000
38631,1,20132659, -1.000000
38632,0,858993535, -1.000000
38632,1,20132659, -1.000000
38633,0,858993535, -1.000000
38633,1,20132659, -1.000000
38634,0,858993535, -1.000000
38634,1,20132659, -1.000000
38635,0,2004318079, 30.549999
38635,1,17895697, 30.360001
38636,0,2004318079, 30.549999
38636,1,17895697, 30.360001
38637,0,2004318071, 17.670000
38637,1,286331153, 18.620001
38638,0,522133279, 25.350000
38638,1,117901063, 21.030001
38639,0,522133279, 25.350000
38639,1,117901063, 21.030001
38640,0,33489407, 28.330000
38640,1,8323199, 25.270000
38641,0,25756041, -1.000000
38641,1,1743742959, -1.000000
38642,0,33489407, 28.330000
38642,1,8323199, 25.270000
38643,0,369038847, -1.000000
38643,1,5701719, -1.000000
38644,0,369038847, -1.000000
38644,1,5701719, -1.000000
38645,0,56034135, 29.410000
38645,1,356455743, 22.709999
38646,0,25790857, -1.000000
38646,1,1734830063, -1.000000
38647,0,17956863, -1.000000
38647,1,30591, -1.000000
38648,0,17926553, -1.000000
38648,1,1718087407, -1.000000
38649,0,17956863, -1.000000
38649,1,30591, -1.000000
38650,0,357957631, -1.000000
38650,1,21847, -1.000000
38651,0,357957631, -1.000000
38651,1,21847, -1.000000
38652,0,357957631, -1.000000
38652,1,21847, -1.000000
38653,0,357957631, -1.000000
38653,1,21847, -1.000000
38654,0,987423, 35.500000
38654,1,125243391, 28.770000
38655,0,1117983, 35.500000
38655,1,118454271, 28.770000
38656,0,56055639, -1.000000
38656,1,353703231, -1.000000
38657,0,53696375, -1.000000
38657,1,286602047, -1.000000
38658,0,2004318071, 17.670000
38658,1,286331153, 18.620001
38659,0,2139062143, 21.379999
38659,1,16843009, 26.600000
38660,0,2139062143, 21.379999
38660,1,16843009, 26.600000
38661,0,536813567, 24.190001
38661,1,458759, 26.000000
38662,0,536813567, 24.190001
38662,1,458759, 26.000000
38663,0,536813567, 24.190001
38663,1,458759, 26.000000
38664,0,536813567, 24.190001
38664,1,458759, 35.830002
38665,0,2147450879, 23.370001
38665,1,65537, 28.690001
38666,0,56098815, 36.279999
38666,1,5439, 29.040001
38667,0,87556095, 36.279999
38667,1,4959, 29.040001
38668,0,369098751, -1.000000
38668,1,87, -1.000000
38669,0,369098751, -1.000000
38669,1,87, -1.000000
38670,0,369098751, -1.000000
38670,1,87, -1.000000
38671,0,369098751, -1.000000
38671,1,87, -1.000000
38672,0,33554431, 30.549999
38672,1,127, 30.360001
38673,0,33554431, 30.549999
38673,1,127, 30.360001
38674,0,25821183, -1.000000
38674,1,26607, -1.000000
38675,0,25821183, -1.000000
38675,1,26607, -1.000000
38676,0,33554431, 30.549999
38676,1,127, 30.360001
38677,0,33554431, 30.549999
38677,1,127, 30.360001
38678,0,536870911, -1.000000
38678,1,7, -1.000000
38679,0,536870911, -1.000000
38679,1,7, -1.000000
38680,0,536870911, -1.000000
38680,1,7, -1.000000
38681,0,536870911, -1.000000
38681,1,7, -1.000000
38682,0,2004318071, 27.879999
38682,1,286331153, 18.620001
38683,0,1465341783, 21.020000
38683,1,353703189, 21.030001
38684,0,1431786839, 25.920000
38684,1,357897557, 25.270000
38685,0,1431786839, 28.330000
38685,1,357897557, 25.270000
38686,0,1431655767, -1.000000
38686,1,357913941, -1.000000
38687,0,1431655807, -1.000000
38687,1,22369621, -1.000000
38688,0,1431655807, -1.000000
38688,1,22369621, -1.000000
38689,0,1431655807, -1.000000
38689,1,22369621, -1.000000
38690,0,1431655807, -1.000000
38690,1,22369621, -1.000000
38691,0,2004318071, 17.670000
38691,1,286331153, 24.280001
38692,0,1465341783, 21.020000
38692,1,353703189, 26.590000
38693,0,2139062143, 21.379999
38693,1,16843009, 26.600000
38694,0,1431786839, 28.330000
38694,1,357897557, 25.270000
38695,0,1431786839, 28.330000
38695,1,357897557, 25.270000
38696,0,2004842367, 24.190001
38696,1,17891601, 35.830002
38697,0,1431655767, -1.000000
38697,1,357913941, -1.000000
38698,0,858993535, -1.000000
38698,1,20132659, -1.000000
38699,0,858993535, -1.000000
38699,1,20132659, -1.000000
38700,0,858993535, -1.000000
38700,1,20132659, -1.000000
38701,0,858993535, -1.000000
38701,1,20132659, -1.000000
38702,0,2004318079, 30.549999
38702,1,17895697, 30.360001
38703,0,2004318079, 30.549999
38703,1,17895697, 30.360001
38704,0,2004318071, 17.670000
38704,1,286331153, 24.280001
38705,0,1465341783, 21.020000
38705,1,353703189, 26.590000
38706,0,2139062143, 21.379999
38706,1,16843009, 26.600000
38707,0,1431786839, 28.330000
38707,1,357897557, 25.270000
38708,0,1431786839, 28.330000
38708,1,357897557, 25.270000
38709,0,2004842367, 24.190001
38709,1,17891601, 35.830002
38710,0,1431655767, -1.000000
38710,1,357913941, -1.000000
38711,0,858993535, -1.000000
38711,1,20132659, -1.000000
38712,0,858993535, -1.000000
38712,1,20132659, -1.000000
38713,0,858993535, -1.000000
38713,1,20132659, -1.000000
38714,0,858993535, -1.000000
38714,1,20132659, -1.000000
38715,0,2004318079, 30.549999
38715,1,17895697, 30.360001
38716,0,2004318079, 30.549999
38716,1,17895697, 30.360001
38717,0,2004318071, 17.670000
38717,1,286331153, 24.280001
38718,0,522133279, 25.350000
38718,1,117901063, 21.030001
38719,0,522133279, 25.350000
38719,1,117901063, 21.030001
38720,0,33489407, 28.330000
38720,1,8323199, 25.270000
38721,0,25756041, -1.000000
38721,1,1743742959, -1.000000
38722,0,33489407, 28.330000
38722,1,8323199, 25.270000
38723,0,369038847, -1.000000
38723,1,5701719, -1.000000
38724,0,369038847, -1.000000
38724,1,5701719, -1.000000
38725,0,87491895, 29.410000
38725,1,324997983, 22.709999
38726,0,25790857, -1.000000
38726,1,1734830063, -1.000000
38727,0,17956863, -1.000000
38727,1,30591, -1.000000
38728,0,17926553, -1.000000
38728,1,1718087407, -1.000000
38729,0,17956863, -1.000000
38729,1,30591, -1.000000
38730,0,357957631, -1.000000
38730,1,21847, -1.000000
38731,0,357957631, -1.000000
38731,1,21847, -1.000000
38732,0,357957631, -1.000000
38732,1,21847, -1.000000
38733,0,357957631, -1.000000
38733,1,21847, -1.000000
38734,0,987423, 35.500000
38734,1,125243391, 28.770000
38735,0,1117983, 35.500000
38735,1,118454271, 28.770000
38736,0,87504695, -1.000000
38736,1,320017247, -1.000000
38737,0,89470839, -1.000000
38737,1,286479711, -1.000000
38738,0,2004318071, 17.670000
38738,1,286331153, 24.280001
38739,0,1465341783, 21.020000
38739,1,353703189, 26.590000
38740,0,2139062143, 21.379999
38740,1,16843009, 26.600000
38741,0,1431786839, 25.920000
38741,1,357897557, 25.270000
38742,0,1431786839, 28.330000
38742,1,357897557, 25.270000
38743,0,2004842367, 24.190001
38743,1,17891601, 35.830002
38744,0,1431655767, -1.000000
38744,1,357913941, -1.000000
38745,0,858993535, -1.000000
38745,1,20132659, -1.000000
38746,0,858993535, -1.000000
38746,1,20132659, -1.000000
38747,0,858993535, -1.000000
38747,1,20132659, -1.000000
38748,0,858993535, -1.000000
38748,1,20132659, -1.000000
38749,0,2004318079, 30.549999
38749,1,17895697, 30.360001
38750,0,2004318079, 30.549999
38750,1,17895697, 30.360001
38751,0,2004318071, 17.670000
38751,1,286331153, 24.280001
38752,0,1465341783, 21.020000
38752,1,353703189, 26.590000
38753,0,2139062143, 21.379999
38753,1,16843009, 26.600000
38754,0,1431786839, 28.330000
38754,1,357897557, 25.270000
38755,0,1431786839, 28.330000
38755,1,357897557, 25.270000
38756,0,2004842367, 24.190001
38756,1,17891601, 35.830002
38757,0,1431655767, -1.000000
38757,1,357913941, -1.000000
38758,0,858993535, -1.000000
38758,1,20132659, -1.000000
38759,0,858993535, -1.000000
38759,1,20132659, -1.000000
38760,0,858993535, -1.000000
38760,1,20132659, -1.000000
38761,0,858993535, -1.000000
38761,1,20132659, -1.000000
38762,0,2004318079, 30.549999
38762,1,17895697, 30.360001
38763,0,2004318079, 30.549999
38763,1,17895697, 30.360001
38764,0,2004318071, 17.670000
38764,1,286331153, 24.280001
38765,0,522133279, 25.350000
38765,1,117901063, 21.030001
38766,0,522133279, 25.350000
38766,1,117901063, 21.030001
38767,0,33489407, 25.920000
38767,1,8323199, 25.270000
38768,0,25756041, -1.000000
38768,1,1743742959, -1.000000
38769,0,33489407, 28.330000
38769,1,8323199, 25.270000
38770,0,369038847, -1.000000
38770,1,5701719, -1.000000
38771,0,369038847, -1.000000
38771,1,5701719, -1.000000
38772,0,56034135, 29.410000
38772,1,356455743, 22.709999
38773,0,25790857, -1.000000
38773,1,1734830063, -1.000000
38774,0,17956863, -1.000000
38774,1,30591, -1.000000
38775,0,17926553, -1.000000
38775,1,1718087407, -1.000000
38776,0,17956863, -1.000000
38776,1,30591, -1.000000
38777,0,357957631, -1.000000
38777,1,21847, -1.000000
38778,0,357957631, -1.000000
38778,1,21847, -1.000000
38779,0,357957631, -1.000000
38779,1,21847, -1.000000
38780,0,357957631, -1.000000
38780,1,21847, -1.000000
38781,0,987423, 35.500000
38781,1,125243391, 28.770000
38782,0,1117983, 35.500000
38782,1,118454271, 28.770000
38783,0,56055639, -1.000000
38783,1,353703231, -1.000000
38784,0,53696375, -1.000000
38784,1,286602047, -1.000000
38785,0,2004318071, 17.670000
38785,1,286331153, 24.280001
38786,0,2139062143, 21.379999
38786,1,16843009, 26.600000
38787,0,2139062143, 21.379999
38787,1,16843009, 26.600000
38788,0,536813567, 31.780001
38788,1,458759, 26.000000
38789,0,536813567, 31.780001
38789,1,458759, 26.000000
38790,0,536813567, 24.190001
38790,1,458759, 35.830002
38791,0,536813567, 31.780001
38791,1,458759, 26.000000
38792,0,2147450879, 23.370001
38792,1,65537, 28.690001
38793,0,56098815, 36.279999
38793,1,5439, 29.040001
38794,0,87556095, 36.279999
38794,1,4959, 29.040001
38795,0,369098751, -1.000000
38795,1,87, -1.000000
38796,0,369098751, -1.000000
38796,1,87, -1.000000
38797,0,369098751, -1.000000
38797,1,87, -1.000000
38798,0,369098751, -1.000000
38798,1,87, -1.000000
38799,0,33554431, 30.549999
38799,1,127, 30.360001
38800,0,33554431, 30.549999
38800,1,127, 30.360001
38801,0,25821183, -1.000000
38801,1,26607, -1.000000
38802,0,25821183, -1.000000
38802,1,26607, -1.000000
38803,0,33554431, 30.549999
38803,1,127, 30.360001
38804,0,33554431, 30.549999
38804,1,127, 30.360001
38805,0,536870911, -1.000000
38805,1,7, -1.000000
38806,0,536870911, -1.000000
38806,1,7, -1.000000
38807,0,536870911, -1.000000
38807,1,7, -1.000000
38808,0,536870911, -1.000000
38808,1,7, -1.000000
38809,0,2004318071, 17.670000
38809,1,286331153, 24.280001
38810,0,1465341783, 25.350000
38810,1,353703189, 21.030001
38811,0,1431786839, 28.330000
38811,1,357897557, 25.270000
38812,0,1431786839, 28.330000
38812,1,357897557, 25.270000
38813,0,1431655767, -1.000000
38813,1,357913941, -1.000000
38814,0,1431655807, -1.000000
38814,1,22369621, -1.000000
38815,0,1431655807, -1.000000
38815,1,22369621, -1.000000
38816,0,1431655807, -1.000000
38816,1,22369621, -1.000000
38817,0,1431655807, -1.000000
38817,1,22369621, -1.000000
38818,0,2004318071, 17.670000
38818,1,286331153, 18.620001
38819,0,926365495, 25.350000
38819,1,320017171, 21.030001
38820,0,454761243, -1.000000
38820,1,454761243, -1.000000
38821,0,522133279, 21.020000
38821,1,117901063, 26.590000
38822,0,465247163, -1.000000
38822,1,286986523, -1.000000
38823,0,930559863, -1.000000
38823,1,286462227, -1.000000
38824,0,364844479, -1.000000
38824,1,27984299, -1.000000
38825,0,369038847, -1.000000
38825,1,5701719, -1.000000
38826,0,465288123, -1.000000
38826,1,286331163, -1.000000
38827,0,930576247, -1.000000
38827,1,286331155, -1.000000
38828,0,357941247, -1.000000
38828,1,109227, -1.000000
38829,0,357957631, -1.000000
38829,1,21847, -1.000000
38830,0,465288123, -1.000000
38830,1,286331163, -1.000000
38831,0,930576247, -1.000000
38831,1,286331155, -1.000000
38832,0,357941247, -1.000000
38832,1,109227, -1.000000
38833,0,357957631, -1.000000
38833,1,21847, -1.000000
38834,0,364887999, -1.000000
38834,1,16843179, -1.000000
38835,0,2004318071, 17.670000
38835,1,286331153, 24.280001
38836,0,1465341783, 21.020000
38836,1,353703189, 26.590000
38837,0,2139062143, 21.379999
38837,1,16843009, 26.600000
38838,0,1431786839, 28.330000
38838,1,357897557, 25.270000
38839,0,1431786839, 28.330000
38839,1,357897557, 25.270000
38840,0,2004842367, 24.190001
38840,1,17891601, 35.830002
38841,0,1431655767, -1.000000
38841,1,357913941, -1.000000
38842,0,858993535, -1.000000
38842,1,20132659, -1.000000
38843,0,858993535, -1.000000
38843,1,20132659, -1.000000
38844,0,858993535, -1.000000
38844,1,20132659, -1.000000
38845,0,858993535, -1.000000
38845,1,20132659, -1.000000
38846,0,2004318079, 30.549999
38846,1,17895697, 30.360001
38847,0,2004318079, 30.549999
38847,1,17895697, 30.360001
38848,0,2004318071, 17.670000
38848,1,286331153, 24.280001
38849,0,1465341783, 25.350000
38849,1,353703189, 21.030001
38850,0,2139062143, 21.379999
38850,1,16843009, 26.600000
38851,0,1431786839, 28.330000
38851,1,357897557, 25.270000
38852,0,1431786839, 28.330000
38852,1,357897557, 25.270000
38853,0,2004842367, 31.780001
38853,1,17891601, 26.000000
38854,0,1431655767, -1.000000
38854,1,357913941, -1.000000
38855,0,858993535, -1.000000
38855,1,20132659, -1.000000
38856,0,858993535, -1.000000
38856,1,20132659, -1.000000
38857,0,858993535, -1.000000
38857,1,20132659, -1.000000
38858,0,858993535, -1.000000
38858,1,20132659, -1.000000
38859,0,2004318079, 30.549999
38859,1,17895697, 30.360001
38860,0,2004318079, 30.549999
38860,1,17895697, 30.360001
38861,0,2004318071, 17.670000
38861,1,286331153, 18.620001
38862,0,522133279, 25.350000
38862,1,117901063, 21.030001
38863,0,522133279, 25.350000
38863,1,117901063, 21.030001
38864,0,33489407, 25.920000
38864,1,8323199, 25.270000
38865,0,25756041, -1.000000
38865,1,1743742959, -1.000000
38866,0,33489407, 28.330000
38866,1,8323199, 25.270000
38867,0,369038847, -1.000000
38867,1,5701719, -1.000000
38868,0,369038847, -1.000000
38868,1,5701719, -1.000000
38869,0,87491895, 29.410000
38869,1,324997983, 22.709999
38870,0,17926553, -1.000000
38870,1,1718087407, -1.000000
38871,0,17956863, -1.000000
38871,1,30591, -1.000000
38872,0,25790857, -1.000000
38872,1,1734830063, -1.000000
38873,0,17956863, -1.000000
38873,1,30591, -1.000000
38874,0,357957631, -1.000000
38874,1,21847, -1.000000
38875,0,357957631, -1.000000
38875,1,21847, -1.000000
38876,0,357957631, -1.000000
38876,1,21847, -1.000000
38877,0,357957631, -1.000000
38877,1,21847, -1.000000
38878,0,1117983, 35.500000
38878,1,118454271, 28.770000
38879,0,987423, 35.500000
38879,1,125243391, 28.770000
38880,0,89470839, -1.000000
