Index,Gates,Gates (%),Area,Area (%),Delay,Delay (%)
8971,    91, 17.6,      110.11, 82.4,   494.82, 20.9
8972,    81, 14.8,      105.68, 85.2,   480.85, 24.7
8973,    95, 22.1,      111.97, 77.9,   483.51, 23.2
8974,   111, 18.9,      128.07, 81.1,   463.12, 18.0
8975,   107, 16.8,      121.31, 83.2,   439.79, 25.2
8976,   106, 18.9,      117.34, 81.1,   432.30, 26.4
8977,   110, 12.7,      126.20, 87.3,   358.25, 30.0
8978,   112, 21.4,      128.07, 78.6,   440.11, 27.7
8979,    97, 19.6,      110.11, 80.4,   493.82, 20.6
8980,    86, 14.0,      106.61, 86.0,   486.71, 22.1
8981,   111, 27.0,      119.21, 73.0,   445.32, 22.5
8982,   104, 28.8,      117.34, 71.2,   492.48, 18.3
8983,   119, 21.0,      136.00, 79.0,   361.64, 30.3
8984,   132, 25.8,      141.60, 74.2,   388.34, 21.2
8985,   104, 22.1,      122.24, 77.9,   457.26, 23.1
8986,    79, 11.4,      106.14, 88.6,   462.91, 22.8
8987,    99, 21.2,      111.27, 78.8,   464.39, 20.2
8988,    91, 17.6,      107.54, 82.4,   465.08, 23.1
8989,   129, 25.6,      140.43, 74.4,   430.53, 18.6
8990,   110, 24.5,      123.87, 75.5,   424.56, 17.3
8991,    81, 12.3,      107.54, 87.7,   501.19, 24.7
8992,    93, 20.4,      111.04, 79.6,   468.94, 22.6
8993,   107, 24.3,      122.47, 75.7,   479.08, 20.6
8994,   104, 25.0,      118.27, 75.0,   457.52, 25.0
8995,   135, 31.9,      142.77, 68.1,   391.84, 31.9
8996,   106, 26.4,      120.84, 73.6,   464.10, 21.7
8997,   106, 17.9,      124.10, 82.1,   401.30, 16.0
8998,   121, 26.4,      136.47, 73.6,   422.28, 18.2
8999,    81, 12.3,      103.11, 87.7,   481.70, 24.7
9000,   136, 24.3,      143.70, 75.7,   380.54, 32.4
9001,   122, 25.4,      134.84, 74.6,   421.65, 18.9
9002,   130, 23.1,      138.80, 76.9,   391.89, 23.1
9003,   129, 26.4,      139.03, 73.6,   412.42, 14.7
9004,    94, 16.0,      117.11, 84.0,   492.12, 25.5
9005,   107, 25.2,      122.47, 74.8,   447.60, 21.5
9006,   105, 19.0,      125.27, 81.0,   397.66, 21.0
9007,   106, 26.4,      115.24, 73.6,   507.23, 23.6
9008,   102, 18.6,      116.41, 81.4,   467.52, 25.5
9009,    94, 18.1,      112.21, 81.9,   478.07, 24.5
9010,    96, 18.8,      110.81, 81.2,   500.28, 21.9
9011,    97, 24.7,      115.71, 75.3,   485.89, 25.8
9012,    96, 18.8,      116.17, 81.2,   470.68, 24.0
9013,    96, 16.7,      115.01, 83.3,   493.64, 26.0
9014,    81, 13.6,      110.11, 86.4,   456.17, 24.7
9015,   100, 16.0,      116.41, 84.0,   447.66, 19.0
9016,   115, 21.7,      127.84, 78.3,   414.11, 15.7
9017,   128, 24.2,      139.03, 75.8,   389.55, 18.0
9018,   127, 24.4,      136.24, 75.6,   434.25, 15.7
9019,    99, 19.2,      115.01, 80.8,   488.79, 23.2
9020,   112, 15.2,      128.30, 84.8,   353.32, 34.8
9021,    92, 13.0,      108.01, 87.0,   442.20, 25.0
9022,   119, 21.0,      134.84, 79.0,   398.89, 21.8
9023,   113, 29.2,      120.61, 70.8,   446.21, 20.4
9024,   132, 24.2,      139.27, 75.8,   433.94, 19.7
9025,    96, 25.0,      114.07, 75.0,   488.84, 19.8
9026,   120, 25.8,      133.67, 74.2,   419.89, 15.8
9027,   111, 21.6,      127.37, 78.4,   410.59, 19.8
9028,    98, 16.3,      111.27, 83.7,   472.62, 22.4
9029,   112, 22.3,      128.07, 77.7,   438.83, 17.0
9030,    87, 16.1,      106.84, 83.9,   465.35, 26.4
9031,   119, 21.8,      133.44, 78.2,   426.37, 16.0
9032,   123, 23.6,      135.77, 76.4,   403.88, 26.8
9033,   105, 22.9,      118.27, 77.1,   476.53, 24.8
9034,    91, 19.8,      111.27, 80.2,   463.35, 23.1
9035,    93, 11.8,      111.04, 88.2,   458.62, 19.4
9036,   129, 25.6,      139.27, 74.4,   371.82, 17.8
9037,    97, 19.6,      112.44, 80.4,   440.57, 24.7
9038,    94, 19.1,      113.37, 80.9,   478.03, 24.5
9039,   106, 12.3,      124.34, 87.7,   426.82, 17.9
9040,   123, 26.8,      130.17, 73.2,   407.39, 16.3
9041,    95, 20.0,      114.77, 80.0,   462.69, 20.0
9042,   120, 24.2,      131.57, 75.8,   398.41, 29.2
9043,   108, 16.7,      123.17, 83.3,   407.53, 16.7
9044,    85, 11.8,      108.24, 88.2,   506.84, 23.5
9045,    96, 19.8,      108.01, 80.2,   479.10, 22.9
9046,    83, 12.0,      103.58, 88.0,   479.37, 24.1
9047,    94, 16.0,      111.04, 84.0,   469.78, 22.3
9048,   100, 19.0,      120.14, 81.0,   437.03, 21.0
9049,    91, 14.3,      108.94, 85.7,   490.82, 20.9
9050,   127, 25.2,      138.80, 74.8,   406.47, 17.3
9051,   120, 21.7,      135.54, 78.3,   393.10, 15.0
9052,    99, 19.2,      115.01, 80.8,   472.94, 25.3
9053,   101, 21.8,      113.37, 78.2,   494.27, 23.8
9054,   115, 24.3,      130.64, 75.7,   434.43, 14.8
9055,   126, 25.4,      136.70, 74.6,   392.44, 31.7
9056,    86, 16.3,      111.27, 83.7,   482.43, 22.1
9057,   107, 25.2,      123.87, 74.8,   485.67, 26.2
9058,    85, 11.8,      105.91, 88.2,   466.96, 22.4
9059,   117, 25.6,      132.27, 74.4,   432.18, 26.5
9060,    97, 25.8,      112.67, 74.2,   470.11, 20.6
9061,   130, 31.5,      145.10, 68.5,   391.91, 19.2
9062,   103, 15.5,      115.01, 84.5,   456.53, 24.3
9063,    98, 18.4,      114.07, 81.6,   468.50, 21.4
9064,   102, 15.7,      120.14, 84.3,   447.05, 18.6
9065,   122, 23.8,      132.50, 76.2,   401.05, 15.6
9066,   131, 25.2,      140.90, 74.8,   388.54, 16.8
9067,    95, 16.8,      113.84, 83.2,   482.81, 20.0
9068,   112, 19.6,      125.04, 80.4,   439.52, 23.2
9069,    98, 18.4,      116.17, 81.6,   468.24, 23.5
9070,   131, 27.5,      142.53, 72.5,   376.44, 30.5
9071,   130, 30.0,      140.43, 70.0,   448.16, 16.2
9072,   104, 24.0,      118.04, 76.0,   445.82, 25.0
9073,   136, 29.4,      145.33, 70.6,   417.97, 16.9
9074,   124, 22.6,      133.20, 77.4,   400.89, 17.7
9075,   125, 24.8,      137.40, 75.2,   403.73, 16.8
9076,    99, 19.2,      118.04, 80.8,   480.26, 20.2
9077,    82,  8.5,      104.28, 91.5,   472.08, 26.8
9078,    96, 18.8,      113.37, 81.2,   459.34, 22.9
9079,   100, 23.0,      118.27, 77.0,   475.77, 18.0
9080,    93, 21.5,      112.67, 78.5,   439.69, 24.7
9081,    92, 19.6,      108.48, 80.4,   483.78, 22.8
9082,   103, 27.2,      116.87, 72.8,   481.36, 18.4
9083,    96, 20.8,      111.04, 79.2,   489.39, 20.8
9084,   124, 22.6,      137.87, 77.4,   389.07, 27.4
9085,    97, 20.6,      109.18, 79.4,   481.78, 24.7
9086,   109, 18.3,      118.27, 81.7,   430.91, 27.5
9087,   105, 24.8,      118.97, 75.2,   496.90, 19.0
9088,   117, 23.1,      128.54, 76.9,   474.77, 18.8
9089,   125, 24.0,      139.27, 76.0,   422.65, 16.0
9090,   114, 23.7,      122.24, 76.3,   411.75, 26.3
9091,   120, 20.8,      133.90, 79.2,   396.63, 15.8
9092,    86, 17.4,      109.87, 82.6,   491.43, 22.1
9093,   124, 20.2,      139.27, 79.8,   378.85, 15.3
9094,   121, 24.0,      131.10, 76.0,   412.48, 24.8
9095,    95, 16.8,      115.01, 83.2,   462.32, 22.1
9096,   103, 16.5,      119.21, 83.5,   418.77, 19.4
9097,   108, 30.6,      126.20, 69.4,   494.51, 20.4
9098,   127, 26.0,      135.77, 74.0,   427.15, 14.2
9099,    90, 13.3,      111.04, 86.7,   432.91, 27.8
9100,   135, 28.1,      141.13, 71.9,   412.16, 21.5
9101,    97, 19.6,      113.84, 80.4,   480.79, 21.6
9102,   140, 32.1,      142.07, 67.9,   379.78, 14.3
9103,    89, 20.2,      109.41, 79.8,   474.93, 20.2
9104,   118, 25.4,      124.80, 74.6,   464.02, 17.8
9105,    95, 16.8,      117.11, 83.2,   492.81, 22.1
9106,   117, 19.7,      134.37, 80.3,   386.49, 17.9
9107,   110, 20.0,      129.00, 80.0,   441.79, 16.4
9108,   123, 22.0,      137.87, 78.0,   416.40, 15.4
9109,    93, 12.9,      109.41, 87.1,   448.63, 20.4
9110,   106, 26.4,      117.81, 73.6,   504.99, 18.9
9111,    95, 11.6,      113.14, 88.4,   494.43, 21.1
9112,    84, 11.9,      111.74, 88.1,   466.35, 25.0
9113,    98, 23.5,      114.77, 76.5,   462.86, 20.4
9114,    95, 16.8,      113.37, 83.2,   456.14, 24.2
9115,    94, 12.8,      112.21, 87.2,   438.56, 22.3
9116,   126, 27.8,      136.70, 72.2,   387.65, 15.1
9117,    89, 14.6,      110.81, 85.4,   514.45, 23.6
9118,    86, 16.3,      106.14, 83.7,   474.03, 27.9
9119,    88, 22.7,      107.08, 77.3,   491.59, 22.7
9120,   111, 18.0,      126.44, 82.0,   405.25, 20.7
9121,   102, 26.5,      117.34, 73.5,   471.09, 21.6
9122,   125, 20.8,      139.27, 79.2,   363.13, 15.2
9123,    91, 20.9,      109.64, 79.1,   488.92, 23.1
9124,    90, 16.7,      110.11, 83.3,   498.43, 23.3
9125,   121, 26.4,      135.07, 73.6,   431.69, 18.2
9126,   110, 25.5,      124.34, 74.5,   466.25, 28.2
9127,   100, 22.0,      116.17, 78.0,   482.14, 25.0
9128,    91, 18.7,      108.71, 81.3,   465.33, 19.8
9129,   101, 23.8,      114.31, 76.2,   456.80, 23.8
9130,   115, 17.4,      127.60, 82.6,   406.45, 20.0
9131,   101, 19.8,      112.67, 80.2,   438.15, 22.8
9132,   101, 22.8,      116.41, 77.2,   469.92, 20.8
9133,   129, 24.8,      139.97, 75.2,   349.21, 38.0
9134,   119, 25.2,      130.87, 74.8,   467.75, 15.1
9135,   137, 27.7,      145.57, 72.3,   431.01, 16.1
9136,   107, 25.2,      122.01, 74.8,   472.97, 23.4
9137,   115, 19.1,      130.40, 80.9,   387.96, 18.3
9138,    94, 16.0,      114.31, 84.0,   476.44, 20.2
9139,    85, 12.9,      105.44, 87.1,   448.91, 21.2
9140,    98, 23.5,      113.14, 76.5,   476.84, 18.4
9141,    97, 13.4,      119.44, 86.6,   483.71, 28.9
9142,   110, 24.5,      123.64, 75.5,   461.76, 22.7
9143,   103, 22.3,      120.61, 77.7,   465.08, 22.3
9144,   107, 27.1,      119.91, 72.9,   489.88, 19.6
9145,    93, 14.0,      110.57, 86.0,   474.95, 23.7
9146,    98, 19.4,      113.84, 80.6,   466.49, 22.4
9147,   107, 19.6,      126.20, 80.4,   448.09, 17.8
9148,    97, 21.6,      115.71, 78.4,   496.30, 23.7
9149,   113, 20.4,      130.64, 79.6,   465.44, 19.5
9150,   122, 24.6,      134.84, 75.4,   348.90, 17.2
9151,   104, 25.0,      121.77, 75.0,   470.62, 22.1
9152,    99, 22.2,      114.31, 77.8,   492.33, 25.3
9153,   127, 30.7,      132.04, 69.3,   403.84, 18.1
9154,   136, 30.1,      139.27, 69.9,   399.30, 16.2
9155,    86, 20.9,      111.97, 79.1,   487.87, 22.1
9156,    89, 16.9,      112.21, 83.1,   443.97, 25.8
9157,   115, 28.7,      124.57, 71.3,   443.76, 15.7
9158,   135, 27.4,      141.60, 72.6,   405.69, 16.3
9159,   109, 22.0,      124.10, 78.0,   428.97, 19.3
9160,    98, 20.4,      111.27, 79.6,   438.28, 24.5
9161,    94, 16.0,      112.44, 84.0,   436.40, 24.5
9162,   101, 18.8,      114.77, 81.2,   479.80, 26.7
9163,   133, 25.6,      137.40, 74.4,   378.77, 27.8
9164,    91, 16.5,      108.94, 83.5,   487.93, 23.1
9165,   122, 26.2,      137.40, 73.8,   402.89, 17.2
9166,    95, 23.2,      118.04, 76.8,   506.50, 24.2
9167,   103, 24.3,      121.54, 75.7,   454.44, 21.4
9168,    89, 18.0,      108.48, 82.0,   480.94, 22.5
9169,    96, 19.8,      108.48, 80.2,   469.65, 19.8
9170,   107, 18.7,      124.10, 81.3,   401.67, 19.6
9171,   131, 26.0,      135.54, 74.0,   351.33, 31.3
9172,   123, 25.2,      137.64, 74.8,   386.99, 18.7
9173,    87, 17.2,      108.71, 82.8,   460.27, 21.8
9174,    83, 12.0,      105.91, 88.0,   463.74, 26.5
9175,   101, 20.8,      114.54, 79.2,   473.85, 18.8
9176,    97, 14.4,      120.14, 85.6,   476.03, 22.7
9177,   104, 21.2,      118.74, 78.8,   468.91, 21.2
9178,    97, 18.6,      119.21, 81.4,   456.81, 26.8
9179,    79,  8.9,      101.48, 91.1,   449.04, 24.1
9180,    90, 11.1,      111.51, 88.9,   471.02, 30.0
9181,   138, 31.9,      144.17, 68.1,   360.95, 27.5
9182,   121, 22.3,      133.67, 77.7,   419.13, 20.7
9183,   111, 27.9,      120.61, 72.1,   490.42, 19.8
9184,   120, 18.3,      132.74, 81.7,   429.05, 15.8
9185,   111, 18.9,      127.37, 81.1,   448.30, 16.2
9186,   121, 25.6,      135.77, 74.4,   377.70, 20.7
9187,    89, 16.9,      109.64, 83.1,   449.34, 20.2
9188,   100, 19.0,      116.64, 81.0,   475.42, 21.0
9189,    84, 11.9,      100.54, 88.1,   470.74, 23.8
9190,    94, 19.1,      116.64, 80.9,   455.01, 24.5
9191,   100, 24.0,      115.47, 76.0,   481.44, 21.0
9192,    92, 13.0,      109.18, 87.0,   424.57, 29.3
9193,    89, 13.5,      107.31, 86.5,   454.74, 21.3
9194,   129, 26.4,      139.50, 73.6,   360.22, 17.1
9195,   121, 26.4,      138.10, 73.6,   450.67, 18.2
9196,   135, 28.1,      140.90, 71.9,   373.84, 14.1
9197,    99, 17.2,      114.31, 82.8,   454.09, 25.3
9198,   122, 25.4,      146.27, 74.6,   441.46, 17.2
9199,   135, 31.9,      144.17, 68.1,   447.69, 15.6
9200,    81, 12.3,      102.41, 87.7,   465.82, 23.5
9201,   105, 20.0,      116.17, 80.0,   466.71, 19.0
9202,    98, 24.5,      114.54, 75.5,   466.45, 25.5
9203,   126, 22.2,      139.97, 77.8,   422.16, 18.3
9204,   116, 21.6,      132.04, 78.4,   415.28, 22.4
9205,   118, 20.3,      129.70, 79.7,   395.57, 28.0
9206,   100, 25.0,      118.04, 75.0,   472.04, 21.0
9207,   140, 30.7,      148.83, 69.3,   386.64, 14.3
9208,   122, 21.3,      133.90, 78.7,   379.66, 14.8
9209,    96, 22.9,      111.97, 77.1,   481.54, 20.8
9210,    89, 15.7,      107.31, 84.3,   445.48, 28.1
9211,   142, 30.3,      147.20, 69.7,   426.35, 14.8
9212,    95, 21.1,      112.44, 78.9,   472.65, 21.1
9213,   130, 26.9,      139.73, 73.1,   384.10, 16.2
9214,    99, 23.2,      110.81, 76.8,   478.83, 20.2
9215,   132, 27.3,      135.30, 72.7,   401.72, 18.2
9216,   133, 30.1,      142.07, 69.9,   391.97, 27.8
9217,   119, 31.9,      126.90, 68.1,   425.40, 25.2
9218,   144, 34.0,      149.30, 66.0,   388.11, 26.4
9219,    87, 14.9,      108.71, 85.1,   466.19, 23.0
9220,    95, 17.9,      105.91, 82.1,   485.26, 22.1
9221,    86, 16.3,      105.68, 83.7,   465.57, 24.4
9222,   103, 20.4,      117.57, 79.6,   415.62, 28.2
9223,    87, 11.5,      110.81, 88.5,   462.80, 26.4
9224,    98, 20.4,      112.44, 79.6,   471.65, 21.4
9225,   122, 24.6,      132.27, 75.4,   367.66, 17.2
9226,    99, 18.2,      113.14, 81.8,   442.02, 25.3
9227,    94, 14.9,      107.54, 85.1,   479.33, 21.3
9228,    89, 14.6,      107.78, 85.4,   491.14, 22.5
9229,    99, 22.2,      110.81, 77.8,   508.10, 22.2
9230,   133, 33.1,      140.43, 66.9,   387.00, 15.0
9231,   106, 22.6,      118.27, 77.4,   485.78, 18.9
9232,    98, 23.5,      112.21, 76.5,   466.24, 18.4
9233,    84,  7.1,      107.54, 92.9,   487.42, 26.2
9234,   103, 26.2,      116.64, 73.8,   480.12, 27.2
9235,    92, 15.2,      110.81, 84.8,   458.88, 26.1
9236,    95, 20.0,      113.14, 80.0,   480.94, 22.1
9237,   124, 29.8,      127.84, 70.2,   406.31, 25.8
9238,    92, 19.6,      110.11, 80.4,   485.70, 20.7
9239,    90, 13.3,      109.18, 86.7,   467.51, 20.0
9240,   110, 23.6,      117.11, 76.4,   456.24, 21.8
9241,   108, 22.2,      128.07, 77.8,   392.90, 31.5
9242,    95, 21.1,      111.97, 78.9,   477.22, 21.1
9243,   142, 35.9,      145.10, 64.1,   414.93, 13.4
9244,    95, 22.1,      112.44, 77.9,   477.83, 27.4
9245,    90, 13.3,      107.31, 86.7,   513.08, 25.6
9246,   110, 23.6,      124.10, 76.4,   430.54, 16.4
9247,   102, 16.7,      120.84, 83.3,   393.08, 18.6
9248,    86, 17.4,      106.14, 82.6,   501.96, 23.3
9249,    96, 20.8,      120.14, 79.2,   462.00, 25.0
9250,   101, 26.7,      116.17, 73.3,   468.67, 18.8
9251,    91, 19.8,      111.27, 80.2,   507.24, 20.9
9252,    94, 16.0,      116.17, 84.0,   455.39, 21.3
9253,   107, 23.4,      113.37, 76.6,   484.71, 20.6
9254,   122, 24.6,      135.30, 75.4,   421.08, 15.6
9255,    90, 20.0,      109.64, 80.0,   484.85, 23.3
9256,   126, 25.4,      135.07, 74.6,   418.57, 15.1
9257,   124, 25.0,      140.43, 75.0,   407.54, 17.7
9258,    86, 11.6,      104.04, 88.4,   465.98, 27.9
9259,    89, 13.5,      108.94, 86.5,   509.53, 23.6
9260,   113, 19.5,      129.70, 80.5,   419.36, 16.8
9261,    95, 16.8,      115.71, 83.2,   479.45, 25.3
9262,   130, 26.9,      139.27, 73.1,   378.31, 13.8
9263,    96, 16.7,      116.41, 83.3,   464.70, 26.0
9264,   111, 26.1,      123.64, 73.9,   424.28, 21.6
9265,    89, 15.7,      106.38, 84.3,   465.76, 21.3
9266,    96, 16.7,      114.31, 83.3,   471.15, 22.9
9267,    99, 14.1,      118.97, 85.9,   459.03, 20.2
9268,   113, 18.6,      130.40, 81.4,   439.01, 22.1
9269,    94, 24.5,      111.97, 75.5,   484.95, 22.3
9270,   121, 28.1,      127.84, 71.9,   442.94, 17.4
9271,    85, 17.6,      112.67, 82.4,   440.27, 24.7
9272,   129, 27.1,      141.60, 72.9,   407.40, 17.1
9273,    99, 21.2,      116.64, 78.8,   471.75, 23.2
9274,    95, 16.8,      111.97, 83.2,   513.70, 22.1
9275,   106, 24.5,      121.07, 75.5,   480.40, 20.8
9276,   128, 25.8,      144.17, 74.2,   415.48, 20.3
9277,    77,  7.8,       99.38, 92.2,   460.55, 24.7
9278,   112, 23.2,      122.71, 76.8,   448.10, 17.9
9279,   101, 19.8,      112.44, 80.2,   471.81, 23.8
9280,    88, 17.0,      107.54, 83.0,   497.67, 23.9
9281,   100, 12.0,      118.97, 88.0,   420.96, 21.0
9282,   105, 23.8,      114.77, 76.2,   501.77, 18.1
9283,    94, 17.0,      110.11, 83.0,   496.20, 25.5
9284,   102, 26.5,      115.71, 73.5,   465.65, 18.6
9285,   124, 29.8,      138.57, 70.2,   393.60, 23.4
9286,   132, 28.0,      142.07, 72.0,   415.60, 12.9
9287,   141, 29.8,      146.27, 70.2,   374.42, 17.7
9288,    96, 20.8,      114.31, 79.2,   484.38, 24.0
9289,    90, 16.7,      108.24, 83.3,   489.13, 23.3
9290,    96, 17.7,      118.04, 82.3,   468.14, 24.0
9291,    93, 16.1,      113.84, 83.9,   445.33, 22.6
9292,    84, 11.9,      108.24, 88.1,   479.32, 23.8
9293,    95, 18.9,      118.74, 81.1,   432.50, 23.2
9294,    96, 24.0,      113.14, 76.0,   478.32, 22.9
9295,    94, 17.0,      107.78, 83.0,   460.78, 23.4
9296,    87, 16.1,      109.18, 83.9,   493.60, 23.0
9297,   131, 27.5,      140.20, 72.5,   385.11, 28.2
9298,    91, 22.0,      110.34, 78.0,   499.37, 22.0
9299,   114, 27.2,      123.87, 72.8,   414.65, 24.6
9300,    93, 15.1,      106.38, 84.9,   447.16, 22.6
9301,    89, 16.9,      110.11, 83.1,   456.01, 28.1
9302,   100, 26.0,      119.44, 74.0,   491.62, 18.0
9303,   103, 22.3,      115.71, 77.7,   491.71, 22.3
9304,   119, 20.2,      131.57, 79.8,   407.29, 18.5
9305,    98, 17.3,      115.47, 82.7,   506.20, 19.4
9306,   141, 29.8,      152.80, 70.2,   388.04, 26.2
9307,    86, 15.1,      107.54, 84.9,   444.53, 22.1
9308,    97, 22.7,      108.94, 77.3,   478.64, 20.6
9309,   110, 13.6,      131.80, 86.4,   430.03, 20.9
9310,   131, 22.9,      145.33, 77.1,   370.01, 31.3
9311,    99, 17.2,      116.17, 82.8,   474.44, 25.3
9312,   119, 22.7,      132.04, 77.3,   454.20, 16.0
9313,   120, 25.8,      129.24, 74.2,   394.99, 25.8
9314,   132, 30.3,      141.13, 69.7,   421.57, 16.7
9315,   103, 20.4,      117.57, 79.6,   429.55, 20.4
9316,    93, 18.3,      110.57, 81.7,   473.92, 23.7
9317,   106, 20.8,      122.71, 79.2,   473.40, 17.0
9318,    89, 16.9,      106.38, 83.1,   498.92, 27.0
9319,   123, 24.4,      130.17, 75.6,   380.00, 14.6
9320,   108, 25.9,      122.94, 74.1,   467.52, 25.0
9321,   124, 22.6,      139.03, 77.4,   452.12, 17.7
9322,   124, 18.5,      140.20, 81.5,   390.64, 20.2
9323,   116, 20.7,      129.94, 79.3,   416.01, 16.4
9324,   142, 32.4,      148.37, 67.6,   342.07, 26.1
9325,   105, 27.6,      125.50, 72.4,   474.47, 21.9
9326,   101, 22.8,      114.77, 77.2,   458.01, 22.8
9327,   133, 30.1,      133.44, 69.9,   442.97, 15.8
9328,   120, 25.8,      135.07, 74.2,   434.54, 18.3
9329,   108, 21.3,      126.20, 78.7,   475.32, 20.4
9330,   101, 25.7,      124.10, 74.3,   485.93, 19.8
9331,    95, 18.9,      116.87, 81.1,   499.12, 22.1
9332,    97, 16.5,      114.77, 83.5,   435.41, 26.8
9333,    86, 17.4,      108.71, 82.6,   480.12, 22.1
9334,   138, 28.3,      145.57, 71.7,   384.35, 30.4
9335,   101, 20.8,      117.34, 79.2,   427.49, 24.8
9336,    91, 13.2,      115.94, 86.8,   465.16, 22.0
9337,    97, 22.7,      117.57, 77.3,   478.65, 20.6
9338,    93, 20.4,      108.24, 79.6,   451.48, 19.4
9339,   126, 27.8,      134.37, 72.2,   387.17, 27.8
9340,    98, 13.3,      115.94, 86.7,   418.13, 26.5
9341,   128, 28.9,      136.00, 71.1,   460.11, 17.2
9342,   122, 23.8,      136.00, 76.2,   412.88, 19.7
9343,   128, 28.9,      132.97, 71.1,   415.46, 25.8
9344,    92, 17.4,      113.14, 82.6,   463.21, 23.9
9345,   100, 23.0,      118.27, 77.0,   442.29, 23.0
9346,   121, 18.2,      134.14, 81.8,   379.12, 16.5
9347,    96, 19.8,      111.51, 80.2,   467.23, 19.8
9348,   125, 24.0,      143.23, 76.0,   392.11, 20.0
9349,    99, 21.2,      117.34, 78.8,   503.80, 25.3
9350,   105, 21.9,      113.37, 78.1,   488.53, 20.0
9351,    92, 15.2,      113.37, 84.8,   457.52, 22.8
9352,   115, 19.1,      135.07, 80.9,   400.10, 19.1
9353,   135, 25.9,      148.60, 74.1,   369.08, 30.4
9354,   126, 20.6,      143.93, 79.4,   427.23, 16.7
9355,   133, 22.6,      141.37, 77.4,   369.72, 30.1
9356,    82, 13.4,      109.41, 86.6,   462.22, 23.2
9357,    92, 16.3,      111.04, 83.7,   446.43, 21.7
9358,   117, 21.4,      135.54, 78.6,   437.02, 18.8
9359,   103, 22.3,      117.11, 77.7,   467.30, 19.4
9360,    88, 17.0,      109.18, 83.0,   472.23, 22.7
9361,   115, 20.0,      129.94, 80.0,   396.50, 26.1
9362,    96, 15.6,      110.81, 84.4,   446.43, 22.9
9363,   137, 29.2,      143.70, 70.8,   400.37, 15.3
9364,   116, 19.8,      127.84, 80.2,   402.75, 30.2
9365,    87, 17.2,      109.18, 82.8,   479.20, 23.0
9366,   112, 25.0,      125.50, 75.0,   470.92, 24.1
9367,    98, 17.3,      113.14, 82.7,   440.99, 23.5
9368,   102, 21.6,      111.97, 78.4,   475.75, 22.5
9369,   120, 23.3,      130.40, 76.7,   406.15, 16.7
9370,    89, 16.9,      110.81, 83.1,   445.34, 23.6
